row,col,R,G,B,R_norm,G_norm,B_norm,brightness
73,98,25,25,37,0.09803922,0.09803922,0.14509805,dark
73,99,25,25,36,0.09803922,0.09803922,0.14117648,dark
73,100,18,18,29,0.07058824,0.07058824,0.11372549,dark
73,101,6,6,18,0.023529412,0.023529412,0.07058824,dark
73,102,159,159,163,0.62352943,0.62352943,0.6392157,mid
73,103,255,255,255,1.0,1.0,1.0,light
73,104,255,255,255,1.0,1.0,1.0,light
73,105,255,255,255,1.0,1.0,1.0,light
73,106,255,255,255,1.0,1.0,1.0,light
73,107,255,255,255,1.0,1.0,1.0,light
73,108,255,255,255,1.0,1.0,1.0,light
73,109,255,255,255,1.0,1.0,1.0,light
73,110,255,255,255,1.0,1.0,1.0,light
73,111,255,255,255,1.0,1.0,1.0,light
73,112,255,255,255,1.0,1.0,1.0,light
73,113,255,255,255,1.0,1.0,1.0,light
73,114,255,255,255,1.0,1.0,1.0,light
73,115,255,255,255,1.0,1.0,1.0,light
73,116,255,255,255,1.0,1.0,1.0,light
73,117,255,255,255,1.0,1.0,1.0,light
73,118,255,255,255,1.0,1.0,1.0,light
73,119,255,255,255,1.0,1.0,1.0,light
73,120,255,255,255,1.0,1.0,1.0,light
73,121,255,255,255,1.0,1.0,1.0,light
73,122,255,255,255,1.0,1.0,1.0,light
73,123,255,255,255,1.0,1.0,1.0,light
73,124,255,255,255,1.0,1.0,1.0,light
73,125,255,255,255,1.0,1.0,1.0,light
73,126,255,255,255,1.0,1.0,1.0,light
73,127,255,255,255,1.0,1.0,1.0,light
74,0,255,255,255,1.0,1.0,1.0,light
74,1,255,255,255,1.0,1.0,1.0,light
74,2,255,255,255,1.0,1.0,1.0,light
74,3,255,255,255,1.0,1.0,1.0,light
74,4,255,255,255,1.0,1.0,1.0,light
74,5,255,255,255,1.0,1.0,1.0,light
74,6,255,255,255,1.0,1.0,1.0,light
74,7,255,255,255,1.0,1.0,1.0,light
74,8,255,255,255,1.0,1.0,1.0,light
74,9,255,255,255,1.0,1.0,1.0,light
74,10,255,255,255,1.0,1.0,1.0,light
74,11,255,255,255,1.0,1.0,1.0,light
74,12,255,255,255,1.0,1.0,1.0,light
74,13,255,255,255,1.0,1.0,1.0,light
74,14,255,255,255,1.0,1.0,1.0,light
74,15,255,255,255,1.0,1.0,1.0,light
74,16,255,255,255,1.0,1.0,1.0,light
74,17,255,255,255,1.0,1.0,1.0,light
74,18,255,255,255,1.0,1.0,1.0,light
74,19,255,255,255,1.0,1.0,1.0,light
74,20,255,255,255,1.0,1.0,1.0,light
74,21,255,255,255,1.0,1.0,1.0,light
74,22,255,255,255,1.0,1.0,1.0,light
74,23,255,255,255,1.0,1.0,1.0,light
74,24,255,255,255,1.0,1.0,1.0,light
74,25,238,236,237,0.93333334,0.9254902,0.92941177,light
74,26,209,205,210,0.81960785,0.8039216,0.8235294,light
74,27,199,192,199,0.78039217,0.7529412,0.78039217,light
74,28,167,154,164,0.654902,0.6039216,0.6431373,mid
74,29,185,172,175,0.7254902,0.6745098,0.6862745,light
74,30,254,244,230,0.99607843,0.95686275,0.9019608,light
74,31,255,247,229,1.0,0.96862745,0.8980392,light
74,32,255,246,229,1.0,0.9647059,0.8980392,light
74,33,255,246,229,1.0,0.9647059,0.8980392,light
74,34,255,246,229,1.0,0.9647059,0.8980392,light
74,35,255,246,229,1.0,0.9647059,0.8980392,light
74,36,255,246,229,1.0,0.9647059,0.8980392,light
74,37,255,250,231,1.0,0.98039216,0.90588236,light
74,38,221,197,190,0.8666667,0.77254903,0.74509805,light
74,39,206,166,170,0.80784315,0.6509804,0.6666667,light
74,40,133,111,119,0.52156866,0.43529412,0.46666667,mid
74,41,50,44,61,0.19607843,0.17254902,0.23921569,dark
74,42,56,50,64,0.21960784,0.19607843,0.2509804,dark
74,43,56,50,64,0.21960784,0.19607843,0.2509804,dark
74,44,56,50,64,0.21960784,0.19607843,0.2509804,dark
74,45,56,50,64,0.21960784,0.19607843,0.2509804,dark
74,46,56,50,64,0.21960784,0.19607843,0.2509804,dark
74,47,56,50,64,0.21960784,0.19607843,0.2509804,dark
74,48,56,50,64,0.21960784,0.19607843,0.2509804,dark
74,49,56,50,64,0.21960784,0.19607843,0.2509804,dark
74,50,56,50,64,0.21960784,0.19607843,0.2509804,dark
74,51,56,50,64,0.21960784,0.19607843,0.2509804,dark
74,52,56,50,64,0.21960784,0.19607843,0.2509804,dark
74,53,56,50,64,0.21960784,0.19607843,0.2509804,dark
74,54,56,50,64,0.21960784,0.19607843,0.2509804,dark
74,55,56,50,64,0.21960784,0.19607843,0.2509804,dark
74,56,56,50,64,0.21960784,0.19607843,0.2509804,dark
74,57,56,50,64,0.21960784,0.19607843,0.2509804,dark
74,58,56,50,64,0.21960784,0.19607843,0.2509804,dark
74,59,56,50,64,0.21960784,0.19607843,0.2509804,dark
74,60,57,50,64,0.22352941,0.19607843,0.2509804,dark
74,61,52,47,61,0.20392157,0.18431373,0.23921569,dark
74,62,36,33,47,0.14117648,0.12941177,0.18431373,dark
74,63,33,33,45,0.12941177,0.12941177,0.1764706,dark
74,64,25,26,38,0.09803922,0.101960786,0.14901961,dark
74,65,24,25,37,0.09411765,0.09803922,0.14509805,dark
74,66,25,25,37,0.09803922,0.09803922,0.14509805,dark
74,67,23,23,35,0.09019608,0.09019608,0.13725491,dark
74,68,100,89,108,0.39215687,0.34901962,0.42352942,mid
74,69,134,113,138,0.5254902,0.44313726,0.5411765,mid
74,70,143,123,140,0.56078434,0.48235294,0.54901963,mid
74,71,157,131,147,0.6156863,0.5137255,0.5764706,mid
74,72,143,121,142,0.56078434,0.4745098,0.5568628,mid
74,73,129,111,136,0.5058824,0.43529412,0.53333336,mid
74,74,130,112,136,0.50980395,0.4392157,0.53333336,mid
74,75,130,112,136,0.50980395,0.4392157,0.53333336,mid
74,76,130,112,136,0.50980395,0.4392157,0.53333336,mid
74,77,130,112,136,0.50980395,0.4392157,0.53333336,mid
74,78,130,112,136,0.50980395,0.4392157,0.53333336,mid
74,79,129,112,136,0.5058824,0.4392157,0.53333336,mid
74,80,131,113,136,0.5137255,0.44313726,0.53333336,mid
74,81,151,127,147,0.5921569,0.49803922,0.5764706,mid
74,82,155,131,144,0.60784316,0.5137255,0.5647059,mid
74,83,192,157,163,0.7529412,0.6156863,0.6392157,mid
74,84,205,167,167,0.8039216,0.654902,0.654902,light
74,85,169,142,154,0.6627451,0.5568628,0.6039216,mid
74,86,157,131,148,0.6156863,0.5137255,0.5803922,mid
74,87,102,90,103,0.4,0.3529412,0.40392157,mid
74,88,56,53,65,0.21960784,0.20784314,0.25490198,dark
74,89,44,43,55,0.17254902,0.16862746,0.21568628,dark
74,90,22,24,36,0.08627451,0.09411765,0.14117648,dark
74,91,25,25,37,0.09803922,0.09803922,0.14509805,dark
74,92,25,25,37,0.09803922,0.09803922,0.14509805,dark
74,93,25,25,37,0.09803922,0.09803922,0.14509805,dark
74,94,25,25,37,0.09803922,0.09803922,0.14509805,dark
74,95,25,25,37,0.09803922,0.09803922,0.14509805,dark
74,96,25,25,37,0.09803922,0.09803922,0.14509805,dark
74,97,25,25,37,0.09803922,0.09803922,0.14509805,dark
74,98,25,25,37,0.09803922,0.09803922,0.14509805,dark
74,99,25,25,37,0.09803922,0.09803922,0.14509805,dark
74,100,25,25,37,0.09803922,0.09803922,0.14509805,dark
74,101,16,16,28,0.0627451,0.0627451,0.10980392,dark
74,102,163,163,167,0.6392157,0.6392157,0.654902,mid
74,103,255,255,255,1.0,1.0,1.0,light
74,104,255,255,255,1.0,1.0,1.0,light
74,105,255,255,255,1.0,1.0,1.0,light
74,106,255,255,255,1.0,1.0,1.0,light
74,107,255,255,255,1.0,1.0,1.0,light
74,108,255,255,255,1.0,1.0,1.0,light
74,109,255,255,255,1.0,1.0,1.0,light
74,110,255,255,255,1.0,1.0,1.0,light
74,111,255,255,255,1.0,1.0,1.0,light
74,112,255,255,255,1.0,1.0,1.0,light
74,113,255,255,255,1.0,1.0,1.0,light
74,114,255,255,255,1.0,1.0,1.0,light
74,115,255,255,255,1.0,1.0,1.0,light
74,116,255,255,255,1.0,1.0,1.0,light
74,117,255,255,255,1.0,1.0,1.0,light
74,118,255,255,255,1.0,1.0,1.0,light
74,119,255,255,255,1.0,1.0,1.0,light
74,120,255,255,255,1.0,1.0,1.0,light
74,121,255,255,255,1.0,1.0,1.0,light
74,122,255,255,255,1.0,1.0,1.0,light
74,123,255,255,255,1.0,1.0,1.0,light
74,124,255,255,255,1.0,1.0,1.0,light
74,125,255,255,255,1.0,1.0,1.0,light
74,126,255,255,255,1.0,1.0,1.0,light
74,127,255,255,255,1.0,1.0,1.0,light
75,0,255,255,255,1.0,1.0,1.0,light
75,1,255,255,255,1.0,1.0,1.0,light
75,2,255,255,255,1.0,1.0,1.0,light
75,3,255,255,255,1.0,1.0,1.0,light
75,4,255,255,255,1.0,1.0,1.0,light
75,5,255,255,255,1.0,1.0,1.0,light
75,6,255,255,255,1.0,1.0,1.0,light
75,7,255,255,255,1.0,1.0,1.0,light
75,8,255,255,255,1.0,1.0,1.0,light
75,9,255,255,255,1.0,1.0,1.0,light
75,10,255,255,255,1.0,1.0,1.0,light
75,11,255,255,255,1.0,1.0,1.0,light
75,12,255,255,255,1.0,1.0,1.0,light
75,13,255,255,255,1.0,1.0,1.0,light
75,14,255,255,255,1.0,1.0,1.0,light
75,15,255,255,255,1.0,1.0,1.0,light
75,16,255,255,255,1.0,1.0,1.0,light
75,17,255,255,255,1.0,1.0,1.0,light
75,18,255,255,255,1.0,1.0,1.0,light
75,19,255,255,255,1.0,1.0,1.0,light
75,20,255,255,255,1.0,1.0,1.0,light
75,21,255,255,255,1.0,1.0,1.0,light
75,22,255,255,255,1.0,1.0,1.0,light
75,23,255,255,255,1.0,1.0,1.0,light
75,24,255,255,255,1.0,1.0,1.0,light
75,25,203,196,205,0.79607844,0.76862746,0.8039216,light
75,26,116,97,125,0.45490196,0.38039216,0.49019608,mid
75,27,162,147,158,0.63529414,0.5764706,0.61960787,mid
75,28,255,253,239,1.0,0.99215686,0.9372549,light
75,29,255,250,231,1.0,0.98039216,0.90588236,light
75,30,255,247,228,1.0,0.96862745,0.89411765,light
75,31,255,246,229,1.0,0.9647059,0.8980392,light
75,32,255,246,229,1.0,0.9647059,0.8980392,light
75,33,255,246,229,1.0,0.9647059,0.8980392,light
75,34,255,246,229,1.0,0.9647059,0.8980392,light
75,35,255,246,229,1.0,0.9647059,0.8980392,light
75,36,255,246,229,1.0,0.9647059,0.8980392,light
75,37,255,250,231,1.0,0.98039216,0.90588236,light
75,38,221,197,190,0.8666667,0.77254903,0.74509805,light
75,39,206,166,170,0.80784315,0.6509804,0.6666667,light
75,40,133,111,119,0.52156866,0.43529412,0.46666667,mid
75,41,50,44,61,0.19607843,0.17254902,0.23921569,dark
75,42,56,50,64,0.21960784,0.19607843,0.2509804,dark
75,43,56,50,64,0.21960784,0.19607843,0.2509804,dark
75,44,56,50,64,0.21960784,0.19607843,0.2509804,dark
75,45,56,50,64,0.21960784,0.19607843,0.2509804,dark
75,46,56,50,64,0.21960784,0.19607843,0.2509804,dark
75,47,56,50,64,0.21960784,0.19607843,0.2509804,dark
75,48,56,50,64,0.21960784,0.19607843,0.2509804,dark
75,49,56,50,64,0.21960784,0.19607843,0.2509804,dark
75,50,56,50,64,0.21960784,0.19607843,0.2509804,dark
75,51,56,50,64,0.21960784,0.19607843,0.2509804,dark
75,52,56,50,64,0.21960784,0.19607843,0.2509804,dark
75,53,56,50,64,0.21960784,0.19607843,0.2509804,dark
75,54,56,50,64,0.21960784,0.19607843,0.2509804,dark
75,55,56,50,64,0.21960784,0.19607843,0.2509804,dark
75,56,56,50,64,0.21960784,0.19607843,0.2509804,dark
75,57,56,50,64,0.21960784,0.19607843,0.2509804,dark
75,58,56,50,64,0.21960784,0.19607843,0.2509804,dark
75,59,56,50,64,0.21960784,0.19607843,0.2509804,dark
75,60,57,50,64,0.22352941,0.19607843,0.2509804,dark
75,61,55,50,64,0.21568628,0.19607843,0.2509804,dark
75,62,57,51,65,0.22352941,0.2,0.25490198,dark
75,63,54,49,63,0.21176471,0.19215687,0.24705882,dark
75,64,26,26,38,0.101960786,0.101960786,0.14901961,dark
75,65,23,24,36,0.09019608,0.09411765,0.14117648,dark
75,66,25,25,37,0.09803922,0.09803922,0.14509805,dark
75,67,23,23,35,0.09019608,0.09019608,0.13725491,dark
75,68,100,88,110,0.39215687,0.34509805,0.43137255,mid
75,69,131,112,139,0.5137255,0.4392157,0.54509807,mid
75,70,171,146,155,0.67058825,0.57254905,0.60784316,mid
75,71,209,172,171,0.81960785,0.6745098,0.67058825,light
75,72,169,140,153,0.6627451,0.54901963,0.6,mid
75,73,126,107,133,0.49411765,0.41960785,0.52156866,mid
75,74,129,111,136,0.5058824,0.43529412,0.53333336,mid
75,75,130,112,136,0.50980395,0.4392157,0.53333336,mid
75,76,130,112,136,0.50980395,0.4392157,0.53333336,mid
75,77,130,112,136,0.50980395,0.4392157,0.53333336,mid
75,78,130,112,136,0.50980395,0.4392157,0.53333336,mid
75,79,127,110,135,0.49803922,0.43137255,0.5294118,mid
75,80,133,113,133,0.52156866,0.44313726,0.52156866,mid
75,81,194,160,167,0.7607843,0.627451,0.654902,light
75,82,205,168,168,0.8039216,0.65882355,0.65882355,light
75,83,203,164,168,0.79607844,0.6431373,0.65882355,light
75,84,203,163,169,0.79607844,0.6392157,0.6627451,light
75,85,206,169,171,0.80784315,0.6627451,0.67058825,light
75,86,212,173,173,0.83137256,0.6784314,0.6784314,light
75,87,169,142,155,0.6627451,0.5568628,0.60784316,mid
75,88,138,118,144,0.5411765,0.4627451,0.5647059,mid
75,89,92,80,99,0.36078432,0.3137255,0.3882353,mid
75,90,21,21,31,0.08235294,0.08235294,0.12156863,dark
75,91,25,25,36,0.09803922,0.09803922,0.14117648,dark
75,92,25,25,37,0.09803922,0.09803922,0.14509805,dark
75,93,25,25,37,0.09803922,0.09803922,0.14509805,dark
75,94,25,25,37,0.09803922,0.09803922,0.14509805,dark
75,95,25,25,37,0.09803922,0.09803922,0.14509805,dark
75,96,25,25,37,0.09803922,0.09803922,0.14509805,dark
75,97,25,25,37,0.09803922,0.09803922,0.14509805,dark
75,98,25,25,37,0.09803922,0.09803922,0.14509805,dark
75,99,25,25,37,0.09803922,0.09803922,0.14509805,dark
75,100,25,25,37,0.09803922,0.09803922,0.14509805,dark
75,101,16,16,28,0.0627451,0.0627451,0.10980392,dark
75,102,163,163,167,0.6392157,0.6392157,0.654902,mid
75,103,255,255,255,1.0,1.0,1.0,light
75,104,255,255,255,1.0,1.0,1.0,light
75,105,255,255,255,1.0,1.0,1.0,light
75,106,255,255,255,1.0,1.0,1.0,light
75,107,255,255,255,1.0,1.0,1.0,light
75,108,255,255,255,1.0,1.0,1.0,light
75,109,255,255,255,1.0,1.0,1.0,light
75,110,255,255,255,1.0,1.0,1.0,light
75,111,255,255,255,1.0,1.0,1.0,light
75,112,255,255,255,1.0,1.0,1.0,light
75,113,255,255,255,1.0,1.0,1.0,light
75,114,255,255,255,1.0,1.0,1.0,light
75,115,255,255,255,1.0,1.0,1.0,light
75,116,255,255,255,1.0,1.0,1.0,light
75,117,255,255,255,1.0,1.0,1.0,light
75,118,255,255,255,1.0,1.0,1.0,light
75,119,255,255,255,1.0,1.0,1.0,light
75,120,255,255,255,1.0,1.0,1.0,light
75,121,255,255,255,1.0,1.0,1.0,light
75,122,255,255,255,1.0,1.0,1.0,light
75,123,255,255,255,1.0,1.0,1.0,light
75,124,255,255,255,1.0,1.0,1.0,light
75,125,255,255,255,1.0,1.0,1.0,light
75,126,255,255,255,1.0,1.0,1.0,light
75,127,255,255,255,1.0,1.0,1.0,light
76,0,255,255,255,1.0,1.0,1.0,light
76,1,255,255,255,1.0,1.0,1.0,light
76,2,255,255,255,1.0,1.0,1.0,light
76,3,255,255,255,1.0,1.0,1.0,light
76,4,255,255,255,1.0,1.0,1.0,light
76,5,255,255,255,1.0,1.0,1.0,light
76,6,255,255,255,1.0,1.0,1.0,light
76,7,255,255,255,1.0,1.0,1.0,light
76,8,255,255,255,1.0,1.0,1.0,light
76,9,255,255,255,1.0,1.0,1.0,light
76,10,255,255,255,1.0,1.0,1.0,light
76,11,255,255,255,1.0,1.0,1.0,light
76,12,255,255,255,1.0,1.0,1.0,light
76,13,255,255,255,1.0,1.0,1.0,light
76,14,255,255,255,1.0,1.0,1.0,light
76,15,255,255,255,1.0,1.0,1.0,light
76,16,255,255,255,1.0,1.0,1.0,light
76,17,255,255,255,1.0,1.0,1.0,light
76,18,255,255,255,1.0,1.0,1.0,light
76,19,255,255,255,1.0,1.0,1.0,light
76,20,255,255,255,1.0,1.0,1.0,light
76,21,255,255,255,1.0,1.0,1.0,light
76,22,255,255,255,1.0,1.0,1.0,light
76,23,255,255,255,1.0,1.0,1.0,light
76,24,255,255,255,1.0,1.0,1.0,light
76,25,204,198,206,0.8,0.7764706,0.80784315,light
76,26,121,101,129,0.4745098,0.39607844,0.5058824,mid
76,27,163,150,159,0.6392157,0.5882353,0.62352943,mid
76,28,255,250,232,1.0,0.98039216,0.9098039,light
76,29,255,246,229,1.0,0.9647059,0.8980392,light
76,30,255,246,232,1.0,0.9647059,0.9098039,light
76,31,255,246,230,1.0,0.9647059,0.9019608,light
76,32,255,246,229,1.0,0.9647059,0.8980392,light
76,33,255,246,229,1.0,0.9647059,0.8980392,light
76,34,255,246,229,1.0,0.9647059,0.8980392,light
76,35,255,246,229,1.0,0.9647059,0.8980392,light
76,36,255,246,229,1.0,0.9647059,0.8980392,light
76,37,255,250,231,1.0,0.98039216,0.90588236,light
76,38,221,197,190,0.8666667,0.77254903,0.74509805,light
76,39,206,166,170,0.80784315,0.6509804,0.6666667,light
76,40,133,111,118,0.52156866,0.43529412,0.4627451,mid
76,41,50,44,61,0.19607843,0.17254902,0.23921569,dark
76,42,57,49,64,0.22352941,0.19215687,0.2509804,dark
76,43,56,50,64,0.21960784,0.19607843,0.2509804,dark
76,44,56,50,64,0.21960784,0.19607843,0.2509804,dark
76,45,56,50,64,0.21960784,0.19607843,0.2509804,dark
76,46,56,50,64,0.21960784,0.19607843,0.2509804,dark
76,47,56,50,64,0.21960784,0.19607843,0.2509804,dark
76,48,56,50,64,0.21960784,0.19607843,0.2509804,dark
76,49,56,50,64,0.21960784,0.19607843,0.2509804,dark
76,50,56,50,64,0.21960784,0.19607843,0.2509804,dark
76,51,56,50,64,0.21960784,0.19607843,0.2509804,dark
76,52,56,50,64,0.21960784,0.19607843,0.2509804,dark
76,53,56,50,64,0.21960784,0.19607843,0.2509804,dark
76,54,56,50,64,0.21960784,0.19607843,0.2509804,dark
76,55,56,50,64,0.21960784,0.19607843,0.2509804,dark
76,56,56,50,64,0.21960784,0.19607843,0.2509804,dark
76,57,56,50,64,0.21960784,0.19607843,0.2509804,dark
76,58,56,50,64,0.21960784,0.19607843,0.2509804,dark
76,59,56,50,64,0.21960784,0.19607843,0.2509804,dark
76,60,57,50,64,0.22352941,0.19607843,0.2509804,dark
76,61,55,50,64,0.21568628,0.19607843,0.2509804,dark
76,62,55,50,64,0.21568628,0.19607843,0.2509804,dark
76,63,53,48,62,0.20784314,0.1882353,0.24313726,dark
76,64,35,31,44,0.13725491,0.12156863,0.17254902,dark
76,65,32,29,43,0.1254902,0.11372549,0.16862746,dark
76,66,26,26,38,0.101960786,0.101960786,0.14901961,dark
76,67,23,23,35,0.09019608,0.09019608,0.13725491,dark
76,68,101,89,106,0.39607844,0.34901962,0.41568628,mid
76,69,130,112,138,0.50980395,0.4392157,0.5411765,mid
76,70,173,144,154,0.6784314,0.5647059,0.6039216,mid
76,71,206,169,168,0.80784315,0.6627451,0.65882355,light
76,72,175,146,155,0.6862745,0.57254905,0.60784316,mid
76,73,145,122,141,0.5686275,0.47843137,0.5529412,mid
76,74,140,120,141,0.54901963,0.47058824,0.5529412,mid
76,75,130,111,136,0.50980395,0.43529412,0.53333336,mid
76,76,131,112,135,0.5137255,0.4392157,0.5294118,mid
76,77,130,112,135,0.50980395,0.4392157,0.5294118,mid
76,78,132,113,137,0.5176471,0.44313726,0.5372549,mid
76,79,144,123,142,0.5647059,0.48235294,0.5568628,mid
76,80,151,125,140,0.5921569,0.49019608,0.54901963,mid
76,81,193,161,165,0.75686276,0.6313726,0.64705884,light
76,82,202,166,166,0.7921569,0.6509804,0.6509804,light
76,83,201,165,169,0.7882353,0.64705884,0.6627451,light
76,84,202,166,168,0.7921569,0.6509804,0.65882355,light
76,85,175,145,148,0.6862745,0.5686275,0.5803922,mid
76,86,163,135,138,0.6392157,0.5294118,0.5411765,mid
76,87,131,113,127,0.5137255,0.44313726,0.49803922,mid
76,88,107,94,117,0.41960785,0.36862746,0.45882353,mid
76,89,74,66,84,0.2901961,0.25882354,0.32941177,dark
76,90,23,22,34,0.09019608,0.08627451,0.13333334,dark
76,91,25,25,37,0.09803922,0.09803922,0.14509805,dark
76,92,25,25,37,0.09803922,0.09803922,0.14509805,dark
76,93,25,25,37,0.09803922,0.09803922,0.14509805,dark
76,94,25,25,37,0.09803922,0.09803922,0.14509805,dark
76,95,25,25,37,0.09803922,0.09803922,0.14509805,dark
76,96,25,25,37,0.09803922,0.09803922,0.14509805,dark
76,97,25,25,37,0.09803922,0.09803922,0.14509805,dark
76,98,25,25,37,0.09803922,0.09803922,0.14509805,dark
76,99,25,25,37,0.09803922,0.09803922,0.14509805,dark
76,100,25,25,37,0.09803922,0.09803922,0.14509805,dark
76,101,16,16,28,0.0627451,0.0627451,0.10980392,dark
76,102,163,163,167,0.6392157,0.6392157,0.654902,mid
76,103,255,255,255,1.0,1.0,1.0,light
76,104,255,255,255,1.0,1.0,1.0,light
76,105,255,255,255,1.0,1.0,1.0,light
76,106,255,255,255,1.0,1.0,1.0,light
76,107,255,255,255,1.0,1.0,1.0,light
76,108,255,255,255,1.0,1.0,1.0,light
76,109,255,255,255,1.0,1.0,1.0,light
76,110,255,255,255,1.0,1.0,1.0,light
76,111,255,255,255,1.0,1.0,1.0,light
76,112,255,255,255,1.0,1.0,1.0,light
76,113,255,255,255,1.0,1.0,1.0,light
76,114,255,255,255,1.0,1.0,1.0,light
76,115,255,255,255,1.0,1.0,1.0,light
76,116,255,255,255,1.0,1.0,1.0,light
76,117,255,255,255,1.0,1.0,1.0,light
76,118,255,255,255,1.0,1.0,1.0,light
76,119,255,255,255,1.0,1.0,1.0,light
76,120,255,255,255,1.0,1.0,1.0,light
76,121,255,255,255,1.0,1.0,1.0,light
76,122,255,255,255,1.0,1.0,1.0,light
76,123,255,255,255,1.0,1.0,1.0,light
76,124,255,255,255,1.0,1.0,1.0,light
76,125,255,255,255,1.0,1.0,1.0,light
76,126,255,255,255,1.0,1.0,1.0,light
76,127,255,255,255,1.0,1.0,1.0,light
77,0,255,255,255,1.0,1.0,1.0,light
77,1,255,255,255,1.0,1.0,1.0,light
77,2,255,255,255,1.0,1.0,1.0,light
77,3,255,255,255,1.0,1.0,1.0,light
77,4,255,255,255,1.0,1.0,1.0,light
77,5,255,255,255,1.0,1.0,1.0,light
77,6,255,255,255,1.0,1.0,1.0,light
77,7,255,255,255,1.0,1.0,1.0,light
77,8,255,255,255,1.0,1.0,1.0,light
77,9,255,255,255,1.0,1.0,1.0,light
77,10,255,255,255,1.0,1.0,1.0,light
77,11,255,255,255,1.0,1.0,1.0,light
77,12,255,255,255,1.0,1.0,1.0,light
77,13,255,255,255,1.0,1.0,1.0,light
77,14,255,255,255,1.0,1.0,1.0,light
77,15,255,255,255,1.0,1.0,1.0,light
77,16,255,255,255,1.0,1.0,1.0,light
77,17,255,255,255,1.0,1.0,1.0,light
77,18,255,255,255,1.0,1.0,1.0,light
77,19,255,255,255,1.0,1.0,1.0,light
77,20,255,255,255,1.0,1.0,1.0,light
77,21,255,255,255,1.0,1.0,1.0,light
77,22,255,255,255,1.0,1.0,1.0,light
77,23,255,255,255,1.0,1.0,1.0,light
77,24,255,255,255,1.0,1.0,1.0,light
77,25,204,198,207,0.8,0.7764706,0.8117647,light
77,26,119,103,126,0.46666667,0.40392157,0.49411765,mid
77,27,163,149,163,0.6392157,0.58431375,0.6392157,mid
77,28,255,249,233,1.0,0.9764706,0.9137255,light
77,29,255,246,229,1.0,0.9647059,0.8980392,light
77,30,255,246,229,1.0,0.9647059,0.8980392,light
77,31,255,246,229,1.0,0.9647059,0.8980392,light
77,32,255,246,229,1.0,0.9647059,0.8980392,light
77,33,255,246,229,1.0,0.9647059,0.8980392,light
77,34,255,246,229,1.0,0.9647059,0.8980392,light
77,35,255,246,229,1.0,0.9647059,0.8980392,light
77,36,255,246,229,1.0,0.9647059,0.8980392,light
77,37,255,250,231,1.0,0.98039216,0.90588236,light
77,38,221,197,190,0.8666667,0.77254903,0.74509805,light
77,39,205,167,170,0.8039216,0.654902,0.6666667,light
77,40,133,110,117,0.52156866,0.43137255,0.45882353,mid
77,41,45,43,58,0.1764706,0.16862746,0.22745098,dark
77,42,54,48,62,0.21176471,0.1882353,0.24313726,dark
77,43,56,50,64,0.21960784,0.19607843,0.2509804,dark
77,44,56,50,64,0.21960784,0.19607843,0.2509804,dark
77,45,56,50,64,0.21960784,0.19607843,0.2509804,dark
77,46,56,50,64,0.21960784,0.19607843,0.2509804,dark
77,47,56,50,64,0.21960784,0.19607843,0.2509804,dark
77,48,56,50,64,0.21960784,0.19607843,0.2509804,dark
77,49,56,50,64,0.21960784,0.19607843,0.2509804,dark
77,50,56,50,64,0.21960784,0.19607843,0.2509804,dark
77,51,56,50,64,0.21960784,0.19607843,0.2509804,dark
77,52,56,50,64,0.21960784,0.19607843,0.2509804,dark
77,53,56,50,64,0.21960784,0.19607843,0.2509804,dark
77,54,56,50,64,0.21960784,0.19607843,0.2509804,dark
77,55,56,50,64,0.21960784,0.19607843,0.2509804,dark
77,56,56,50,64,0.21960784,0.19607843,0.2509804,dark
77,57,56,50,64,0.21960784,0.19607843,0.2509804,dark
77,58,56,50,64,0.21960784,0.19607843,0.2509804,dark
77,59,56,50,64,0.21960784,0.19607843,0.2509804,dark
77,60,56,50,64,0.21960784,0.19607843,0.2509804,dark
77,61,56,50,64,0.21960784,0.19607843,0.2509804,dark
77,62,56,50,64,0.21960784,0.19607843,0.2509804,dark
77,63,56,50,64,0.21960784,0.19607843,0.2509804,dark
77,64,56,50,64,0.21960784,0.19607843,0.2509804,dark
77,65,56,49,63,0.21960784,0.19215687,0.24705882,dark
77,66,30,29,41,0.11764706,0.11372549,0.16078432,dark
77,67,22,22,34,0.08627451,0.08627451,0.13333334,dark
77,68,99,87,109,0.3882353,0.34117648,0.42745098,mid
77,69,129,111,141,0.5058824,0.43529412,0.5529412,mid
77,70,171,144,156,0.67058825,0.5647059,0.6117647,mid
77,71,204,167,169,0.8,0.654902,0.6627451,light
77,72,201,165,167,0.7882353,0.64705884,0.654902,light
77,73,203,167,169,0.79607844,0.654902,0.6627451,light
77,74,177,147,159,0.69411767,0.5764706,0.62352943,mid
77,75,128,108,138,0.5019608,0.42352942,0.5411765,mid
77,76,128,111,137,0.5019608,0.43529412,0.5372549,mid
77,77,126,110,138,0.49411765,0.43137255,0.5411765,mid
77,78,139,117,141,0.54509807,0.45882353,0.5529412,mid
77,79,198,163,168,0.7764706,0.6392157,0.65882355,light
77,80,202,165,167,0.7921569,0.64705884,0.654902,light
77,81,201,165,167,0.7882353,0.64705884,0.654902,light
77,82,201,165,168,0.7882353,0.64705884,0.65882355,light
77,83,201,165,169,0.7882353,0.64705884,0.6627451,light
77,84,207,170,174,0.8117647,0.6666667,0.68235296,light
77,85,82,70,77,0.32156864,0.27450982,0.3019608,dark
77,86,16,17,27,0.0627451,0.06666667,0.105882354,dark
