row,col,R,G,B,R_norm,G_norm,B_norm,brightness,R_minmax,G_minmax,B_minmax
69,7,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,8,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,9,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,10,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,11,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,12,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,13,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,14,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,15,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,16,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,17,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,18,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,19,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,20,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,21,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,22,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,23,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,24,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,25,255,255,254,1.0,1.0,0.99607843,light,1.0,1.0,0.996078431372549
69,26,254,255,253,0.99607843,1.0,0.99215686,light,0.996078431372549,1.0,0.9921568627450981
69,27,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,28,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,29,237,233,237,0.92941177,0.9137255,0.92941177,light,0.9294117647058824,0.9137254901960784,0.9294117647058824
69,30,127,107,132,0.49803922,0.41960785,0.5176471,mid,0.4980392156862745,0.4196078431372549,0.5176470588235293
69,31,134,117,138,0.5254902,0.45882353,0.5411765,mid,0.5254901960784314,0.4588235294117647,0.5411764705882353
69,32,244,234,227,0.95686275,0.91764706,0.8901961,light,0.9568627450980391,0.9176470588235294,0.8901960784313725
69,33,255,248,230,1.0,0.972549,0.9019608,light,1.0,0.9725490196078431,0.9019607843137255
69,34,255,246,229,1.0,0.9647059,0.8980392,light,1.0,0.9647058823529412,0.8980392156862745
69,35,255,246,229,1.0,0.9647059,0.8980392,light,1.0,0.9647058823529412,0.8980392156862745
69,36,255,246,229,1.0,0.9647059,0.8980392,light,1.0,0.9647058823529412,0.8980392156862745
69,37,255,246,229,1.0,0.9647059,0.8980392,light,1.0,0.9647058823529412,0.8980392156862745
69,38,255,246,229,1.0,0.9647059,0.8980392,light,1.0,0.9647058823529412,0.8980392156862745
69,39,255,255,236,1.0,1.0,0.9254902,light,1.0,1.0,0.9254901960784314
69,40,162,156,153,0.63529414,0.6117647,0.6,mid,0.6352941176470588,0.611764705882353,0.6
69,41,46,42,56,0.18039216,0.16470589,0.21960784,dark,0.1803921568627451,0.16470588235294117,0.2196078431372549
69,42,56,49,64,0.21960784,0.19215687,0.2509804,dark,0.2196078431372549,0.19215686274509802,0.25098039215686274
69,43,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
69,44,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
69,45,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
69,46,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
69,47,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
69,48,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
69,49,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
69,50,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
69,51,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
69,52,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
69,53,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
69,54,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
69,55,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
69,56,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
69,57,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
69,58,58,52,66,0.22745098,0.20392157,0.25882354,dark,0.22745098039215686,0.20392156862745098,0.2588235294117647
69,59,48,44,58,0.1882353,0.17254902,0.22745098,dark,0.18823529411764706,0.17254901960784313,0.22745098039215686
69,60,24,24,36,0.09411765,0.09411765,0.14117648,dark,0.09411764705882353,0.09411764705882353,0.1411764705882353
69,61,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
69,62,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
69,63,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
69,64,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
69,65,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
69,66,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
69,67,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
69,68,22,22,35,0.08627451,0.08627451,0.13725491,dark,0.08627450980392157,0.08627450980392157,0.13725490196078433
69,69,20,21,33,0.078431375,0.08235294,0.12941177,dark,0.0784313725490196,0.08235294117647059,0.12941176470588234
69,70,21,25,33,0.08235294,0.09803922,0.12941177,dark,0.08235294117647059,0.09803921568627451,0.12941176470588234
69,71,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
69,72,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
69,73,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
69,74,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
69,75,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
69,76,24,24,36,0.09411765,0.09411765,0.14117648,dark,0.09411764705882353,0.09411764705882353,0.1411764705882353
69,77,21,20,34,0.08235294,0.078431375,0.13333334,dark,0.08235294117647059,0.0784313725490196,0.13333333333333333
69,78,21,20,34,0.08235294,0.078431375,0.13333334,dark,0.08235294117647059,0.0784313725490196,0.13333333333333333
69,79,19,20,32,0.07450981,0.078431375,0.1254902,dark,0.07450980392156863,0.0784313725490196,0.12549019607843137
69,80,28,24,37,0.10980392,0.09411765,0.14509805,dark,0.10980392156862745,0.09411764705882353,0.14509803921568626
69,81,120,103,127,0.47058824,0.40392157,0.49803922,mid,0.47058823529411764,0.403921568627451,0.4980392156862745
69,82,137,115,142,0.5372549,0.4509804,0.5568628,mid,0.5372549019607843,0.45098039215686275,0.5568627450980392
69,83,133,115,139,0.52156866,0.4509804,0.54509807,mid,0.5215686274509804,0.45098039215686275,0.5450980392156862
69,84,133,115,139,0.52156866,0.4509804,0.54509807,mid,0.5215686274509804,0.45098039215686275,0.5450980392156862
69,85,129,114,138,0.5058824,0.44705883,0.5411765,mid,0.5058823529411764,0.44705882352941173,0.5411764705882353
69,86,131,110,136,0.5137255,0.43137255,0.53333336,mid,0.5137254901960784,0.43137254901960786,0.5333333333333333
69,87,135,115,138,0.5294118,0.4509804,0.5411765,mid,0.5294117647058824,0.45098039215686275,0.5411764705882353
69,88,143,122,145,0.56078434,0.47843137,0.5686275,mid,0.5607843137254902,0.4784313725490196,0.5686274509803921
69,89,92,81,99,0.36078432,0.31764707,0.3882353,mid,0.3607843137254902,0.3176470588235294,0.38823529411764707
69,90,21,20,33,0.08235294,0.078431375,0.12941177,dark,0.08235294117647059,0.0784313725490196,0.12941176470588234
69,91,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
69,92,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
69,93,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
69,94,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
69,95,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
69,96,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
69,97,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
69,98,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
69,99,19,20,31,0.07450981,0.078431375,0.12156863,dark,0.07450980392156863,0.0784313725490196,0.12156862745098039
69,100,189,192,193,0.7411765,0.7529412,0.75686276,light,0.7411764705882353,0.7529411764705882,0.7568627450980392
69,101,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,102,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,103,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,104,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,105,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,106,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,107,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,108,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,109,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,110,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,111,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,112,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,113,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,114,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,115,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,116,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,117,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,118,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,119,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,120,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,121,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,122,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,123,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,124,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,125,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,126,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
69,127,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,0,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,1,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,2,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,3,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,4,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,5,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,6,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,7,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,8,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,9,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,10,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,11,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,12,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,13,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,14,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,15,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,16,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,17,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,18,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,19,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,20,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,21,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,22,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,23,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,24,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,25,254,255,253,0.99607843,1.0,0.99215686,light,0.996078431372549,1.0,0.9921568627450981
70,26,255,255,254,1.0,1.0,0.99607843,light,1.0,1.0,0.996078431372549
70,27,233,229,233,0.9137255,0.8980392,0.9137255,light,0.9137254901960784,0.8980392156862745,0.9137254901960784
70,28,175,167,178,0.6862745,0.654902,0.69803923,light,0.6862745098039216,0.6549019607843137,0.6980392156862745
70,29,183,173,183,0.7176471,0.6784314,0.7176471,light,0.7176470588235294,0.6784313725490196,0.7176470588235294
70,30,204,191,192,0.8,0.7490196,0.7529412,light,0.8,0.7490196078431373,0.7529411764705882
70,31,208,197,192,0.8156863,0.77254903,0.7529412,light,0.8156862745098039,0.7725490196078432,0.7529411764705882
70,32,249,241,227,0.9764706,0.94509804,0.8901961,light,0.9764705882352941,0.9450980392156862,0.8901960784313725
70,33,255,247,229,1.0,0.96862745,0.8980392,light,1.0,0.9686274509803922,0.8980392156862745
70,34,255,246,229,1.0,0.9647059,0.8980392,light,1.0,0.9647058823529412,0.8980392156862745
70,35,255,246,229,1.0,0.9647059,0.8980392,light,1.0,0.9647058823529412,0.8980392156862745
70,36,255,246,229,1.0,0.9647059,0.8980392,light,1.0,0.9647058823529412,0.8980392156862745
70,37,255,246,229,1.0,0.9647059,0.8980392,light,1.0,0.9647058823529412,0.8980392156862745
70,38,255,246,229,1.0,0.9647059,0.8980392,light,1.0,0.9647058823529412,0.8980392156862745
70,39,255,255,236,1.0,1.0,0.9254902,light,1.0,1.0,0.9254901960784314
70,40,162,156,153,0.63529414,0.6117647,0.6,mid,0.6352941176470588,0.611764705882353,0.6
70,41,46,42,56,0.18039216,0.16470589,0.21960784,dark,0.1803921568627451,0.16470588235294117,0.2196078431372549
70,42,56,49,64,0.21960784,0.19215687,0.2509804,dark,0.2196078431372549,0.19215686274509802,0.25098039215686274
70,43,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
70,44,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
70,45,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
70,46,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
70,47,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
70,48,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
70,49,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
70,50,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
70,51,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
70,52,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
70,53,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
70,54,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
70,55,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
70,56,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
70,57,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
70,58,57,51,65,0.22352941,0.2,0.25490198,dark,0.22352941176470587,0.2,0.2549019607843137
70,59,47,43,57,0.18431373,0.16862746,0.22352941,dark,0.1843137254901961,0.16862745098039217,0.22352941176470587
70,60,24,24,36,0.09411765,0.09411765,0.14117648,dark,0.09411764705882353,0.09411764705882353,0.1411764705882353
70,61,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
70,62,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
70,63,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
70,64,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
70,65,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
70,66,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
70,67,24,24,36,0.09411765,0.09411765,0.14117648,dark,0.09411764705882353,0.09411764705882353,0.1411764705882353
70,68,71,61,81,0.2784314,0.23921569,0.31764707,dark,0.2784313725490196,0.2392156862745098,0.3176470588235294
70,69,90,81,101,0.3529412,0.31764707,0.39607844,mid,0.3529411764705882,0.3176470588235294,0.396078431372549
70,70,49,47,62,0.19215687,0.18431373,0.24313726,dark,0.19215686274509802,0.1843137254901961,0.24313725490196078
70,71,23,23,35,0.09019608,0.09019608,0.13725491,dark,0.09019607843137255,0.09019607843137255,0.13725490196078433
70,72,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
70,73,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
70,74,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
70,75,23,24,35,0.09019608,0.09411765,0.13725491,dark,0.09019607843137255,0.09411764705882353,0.13725490196078433
70,76,38,36,50,0.14901961,0.14117648,0.19607843,dark,0.14901960784313725,0.1411764705882353,0.19607843137254902
70,77,88,77,96,0.34509805,0.3019608,0.3764706,dark,0.34509803921568627,0.30196078431372547,0.3764705882352941
70,78,87,76,96,0.34117648,0.29803923,0.3764706,dark,0.3411764705882353,0.2980392156862745,0.3764705882352941
70,79,87,76,95,0.34117648,0.29803923,0.37254903,dark,0.3411764705882353,0.2980392156862745,0.37254901960784315
70,80,91,77,98,0.35686275,0.3019608,0.38431373,dark,0.3568627450980392,0.30196078431372547,0.38431372549019605
70,81,125,107,132,0.49019608,0.41960785,0.5176471,mid,0.49019607843137253,0.4196078431372549,0.5176470588235293
70,82,131,112,137,0.5137255,0.4392157,0.5372549,mid,0.5137254901960784,0.4392156862745098,0.5372549019607843
70,83,130,112,136,0.50980395,0.4392157,0.53333336,mid,0.5098039215686274,0.4392156862745098,0.5333333333333333
70,84,130,112,136,0.50980395,0.4392157,0.53333336,mid,0.5098039215686274,0.4392156862745098,0.5333333333333333
70,85,130,111,137,0.50980395,0.43529412,0.5372549,mid,0.5098039215686274,0.43529411764705883,0.5372549019607843
70,86,133,113,138,0.52156866,0.44313726,0.5411765,mid,0.5215686274509804,0.44313725490196076,0.5411764705882353
70,87,95,85,104,0.37254903,0.33333334,0.40784314,mid,0.37254901960784315,0.3333333333333333,0.40784313725490196
70,88,64,59,75,0.2509804,0.23137255,0.29411766,dark,0.25098039215686274,0.23137254901960785,0.29411764705882354
70,89,48,46,60,0.1882353,0.18039216,0.23529412,dark,0.18823529411764706,0.1803921568627451,0.23529411764705882
70,90,22,24,34,0.08627451,0.09411765,0.13333334,dark,0.08627450980392157,0.09411764705882353,0.13333333333333333
70,91,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
70,92,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
70,93,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
70,94,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
70,95,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
70,96,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
70,97,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
70,98,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
70,99,19,20,31,0.07450981,0.078431375,0.12156863,dark,0.07450980392156863,0.0784313725490196,0.12156862745098039
70,100,189,192,193,0.7411765,0.7529412,0.75686276,light,0.7411764705882353,0.7529411764705882,0.7568627450980392
70,101,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,102,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,103,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,104,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,105,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,106,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,107,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,108,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,109,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,110,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,111,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,112,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,113,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,114,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,115,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,116,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,117,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,118,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,119,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,120,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,121,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,122,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,123,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,124,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,125,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,126,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
70,127,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
71,0,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
71,1,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
71,2,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
71,3,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
71,4,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
71,5,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
71,6,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
71,7,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
71,8,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
71,9,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
71,10,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
71,11,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
71,12,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
71,13,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
71,14,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
71,15,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
71,16,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
71,17,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
71,18,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
71,19,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
71,20,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
71,21,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
71,22,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
71,23,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
71,24,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
71,25,255,255,253,1.0,1.0,0.99215686,light,1.0,1.0,0.9921568627450981
71,26,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
71,27,218,213,219,0.85490197,0.8352941,0.85882354,light,0.8549019607843137,0.8352941176470589,0.8588235294117647
71,28,118,101,125,0.4627451,0.39607844,0.49019608,mid,0.4627450980392157,0.396078431372549,0.49019607843137253
71,29,146,130,147,0.57254905,0.50980395,0.5764706,mid,0.5725490196078431,0.5098039215686274,0.5764705882352941
71,30,255,249,234,1.0,0.9764706,0.91764706,light,1.0,0.9764705882352941,0.9176470588235294
71,31,255,252,234,1.0,0.9882353,0.91764706,light,1.0,0.9882352941176471,0.9176470588235294
71,32,255,247,229,1.0,0.96862745,0.8980392,light,1.0,0.9686274509803922,0.8980392156862745
71,33,255,246,229,1.0,0.9647059,0.8980392,light,1.0,0.9647058823529412,0.8980392156862745
71,34,255,246,229,1.0,0.9647059,0.8980392,light,1.0,0.9647058823529412,0.8980392156862745
71,35,255,246,229,1.0,0.9647059,0.8980392,light,1.0,0.9647058823529412,0.8980392156862745
71,36,255,246,229,1.0,0.9647059,0.8980392,light,1.0,0.9647058823529412,0.8980392156862745
71,37,255,245,230,1.0,0.9607843,0.9019608,light,1.0,0.9607843137254902,0.9019607843137255
71,38,255,248,231,1.0,0.972549,0.90588236,light,1.0,0.9725490196078431,0.9058823529411765
71,39,255,255,240,1.0,1.0,0.9411765,light,1.0,1.0,0.9411764705882353
71,40,162,158,152,0.63529414,0.61960787,0.59607846,mid,0.6352941176470588,0.6196078431372549,0.596078431372549
71,41,47,42,55,0.18431373,0.16470589,0.21568628,dark,0.1843137254901961,0.16470588235294117,0.21568627450980393
71,42,57,49,65,0.22352941,0.19215687,0.25490198,dark,0.22352941176470587,0.19215686274509802,0.2549019607843137
71,43,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
