row,col,R,G,B,R_norm,G_norm,B_norm,brightness,R_missing,G_missing,B_missing,R_mean_imputed,G_mean_imputed,B_mean_imputed
54,92,203,165,167,0.79607844,0.64705884,0.654902,light,203.0,165.0,167.0,203.0,165.0,167.0
54,93,211,185,185,0.827451,0.7254902,0.7254902,light,211.0,185.0,185.0,211.0,185.0,185.0
54,94,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
54,95,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
54,96,255,255,254,1.0,1.0,0.99607843,light,255.0,255.0,254.0,255.0,255.0,254.0
54,97,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
54,98,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
54,99,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
54,100,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
54,101,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
54,102,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
54,103,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
54,104,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
54,105,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
54,106,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
54,107,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
54,108,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
54,109,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
54,110,255,255,255,1.0,1.0,1.0,light,,255.0,255.0,201.1872626533026,255.0,255.0
54,111,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
54,112,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
54,113,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
54,114,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
54,115,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
54,116,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
54,117,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
54,118,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
54,119,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
54,120,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
54,121,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
54,122,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
54,123,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
54,124,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
54,125,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
54,126,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
54,127,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,0,255,255,255,1.0,1.0,1.0,light,,255.0,255.0,201.1872626533026,255.0,255.0
55,1,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,2,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,3,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,4,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,5,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,6,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,7,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,8,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,9,255,255,255,1.0,1.0,1.0,light,255.0,255.0,,255.0,255.0,200.29240348692403
55,10,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,11,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,12,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,13,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,14,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,15,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,16,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,17,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,18,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,19,255,255,255,1.0,1.0,1.0,light,255.0,,255.0,255.0,198.02075412901215,255.0
55,20,255,255,255,1.0,1.0,1.0,light,255.0,,255.0,255.0,198.02075412901215,255.0
55,21,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,22,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,23,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,24,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,25,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,26,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,27,255,255,255,1.0,1.0,1.0,light,,255.0,255.0,201.1872626533026,255.0,255.0
55,28,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,29,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,30,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,31,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,32,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,33,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,34,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,35,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,36,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,37,254,255,254,0.99607843,1.0,0.99607843,light,254.0,255.0,254.0,254.0,255.0,254.0
55,38,214,209,214,0.8392157,0.81960785,0.8392157,light,214.0,209.0,214.0,214.0,209.0,214.0
55,39,181,174,182,0.70980394,0.68235296,0.7137255,light,181.0,174.0,182.0,181.0,174.0,182.0
55,40,190,181,186,0.74509805,0.70980394,0.7294118,light,190.0,181.0,186.0,190.0,181.0,186.0
55,41,191,183,182,0.7490196,0.7176471,0.7137255,light,191.0,183.0,182.0,191.0,183.0,182.0
55,42,216,204,200,0.84705883,0.8,0.78431374,light,216.0,204.0,200.0,216.0,204.0,200.0
55,43,255,251,232,1.0,0.9843137,0.9098039,light,255.0,251.0,232.0,255.0,251.0,232.0
55,44,231,224,211,0.90588236,0.8784314,0.827451,light,231.0,224.0,211.0,231.0,224.0,211.0
55,45,147,141,141,0.5764706,0.5529412,0.5529412,mid,147.0,141.0,141.0,147.0,141.0,141.0
55,46,153,145,144,0.6,0.5686275,0.5647059,mid,153.0,145.0,144.0,153.0,145.0,144.0
55,47,199,163,165,0.78039217,0.6392157,0.64705884,light,199.0,163.0,165.0,199.0,163.0,165.0
55,48,203,169,168,0.79607844,0.6627451,0.65882355,light,203.0,169.0,168.0,203.0,169.0,168.0
55,49,247,237,221,0.96862745,0.92941177,0.8666667,light,247.0,237.0,221.0,247.0,237.0,221.0
55,50,255,247,231,1.0,0.96862745,0.90588236,light,255.0,247.0,231.0,255.0,247.0,231.0
55,51,255,246,230,1.0,0.9647059,0.9019608,light,255.0,246.0,230.0,255.0,246.0,230.0
55,52,255,249,233,1.0,0.9764706,0.9137255,light,255.0,249.0,233.0,255.0,249.0,233.0
55,53,193,186,179,0.75686276,0.7294118,0.7019608,light,193.0,186.0,179.0,193.0,186.0,179.0
55,54,159,151,149,0.62352943,0.5921569,0.58431375,mid,159.0,151.0,149.0,159.0,151.0,149.0
55,55,163,154,152,0.6392157,0.6039216,0.59607846,mid,163.0,154.0,152.0,163.0,154.0,152.0
55,56,163,159,156,0.6392157,0.62352943,0.6117647,mid,163.0,159.0,156.0,163.0,159.0,156.0
55,57,114,107,111,0.44705883,0.41960785,0.43529412,mid,114.0,,111.0,114.0,198.02075412901215,111.0
55,58,27,25,39,0.105882354,0.09803922,0.15294118,dark,27.0,25.0,39.0,27.0,25.0,39.0
55,59,99,94,97,0.3882353,0.36862746,0.38039216,mid,99.0,94.0,97.0,99.0,94.0,97.0
55,60,255,253,236,1.0,0.99215686,0.9254902,light,255.0,253.0,236.0,255.0,253.0,236.0
55,61,237,229,214,0.92941177,0.8980392,0.8392157,light,237.0,229.0,214.0,237.0,229.0,214.0
55,62,151,146,141,0.5921569,0.57254905,0.5529412,mid,151.0,146.0,141.0,151.0,146.0,141.0
55,63,137,133,132,0.5372549,0.52156866,0.5176471,mid,137.0,133.0,132.0,137.0,133.0,132.0
55,64,35,34,43,0.13725491,0.13333334,0.16862746,dark,35.0,34.0,43.0,35.0,34.0,43.0
55,65,23,23,36,0.09019608,0.09019608,0.14117648,dark,23.0,23.0,36.0,23.0,23.0,36.0
55,66,25,25,37,0.09803922,0.09803922,0.14509805,dark,25.0,25.0,37.0,25.0,25.0,37.0
55,67,25,25,37,0.09803922,0.09803922,0.14509805,dark,25.0,25.0,37.0,25.0,25.0,37.0
55,68,25,25,38,0.09803922,0.09803922,0.14901961,dark,25.0,25.0,38.0,25.0,25.0,38.0
55,69,21,19,32,0.08235294,0.07450981,0.1254902,dark,21.0,19.0,32.0,21.0,19.0,32.0
55,70,98,95,99,0.38431373,0.37254903,0.3882353,mid,98.0,95.0,99.0,98.0,95.0,99.0
55,71,144,144,140,0.5647059,0.5647059,0.54901963,mid,144.0,144.0,140.0,144.0,144.0,140.0
55,72,197,192,181,0.77254903,0.7529412,0.70980394,light,197.0,192.0,181.0,197.0,192.0,181.0
55,73,255,251,234,1.0,0.9843137,0.91764706,light,255.0,251.0,234.0,255.0,251.0,234.0
55,74,255,246,229,1.0,0.9647059,0.8980392,light,255.0,246.0,229.0,255.0,246.0,229.0
55,75,255,248,231,1.0,0.972549,0.90588236,light,255.0,248.0,231.0,255.0,248.0,231.0
55,76,235,226,212,0.92156863,0.8862745,0.83137256,light,235.0,226.0,212.0,235.0,226.0,212.0
55,77,162,153,151,0.63529414,0.6,0.5921569,mid,162.0,153.0,151.0,162.0,153.0,151.0
55,78,162,153,151,0.63529414,0.6,0.5921569,mid,162.0,153.0,151.0,162.0,153.0,151.0
55,79,163,154,152,0.6392157,0.6039216,0.59607846,mid,163.0,154.0,152.0,163.0,154.0,152.0
55,80,163,154,152,0.6392157,0.6039216,0.59607846,mid,163.0,154.0,152.0,163.0,154.0,152.0
55,81,162,153,152,0.63529414,0.6,0.59607846,mid,162.0,153.0,152.0,162.0,153.0,152.0
55,82,162,154,151,0.63529414,0.6039216,0.5921569,mid,162.0,154.0,151.0,162.0,154.0,151.0
55,83,234,226,214,0.91764706,0.8862745,0.8392157,light,234.0,226.0,214.0,234.0,226.0,214.0
55,84,255,248,231,1.0,0.972549,0.90588236,light,255.0,248.0,231.0,255.0,248.0,231.0
55,85,255,246,229,1.0,0.9647059,0.8980392,light,255.0,246.0,229.0,255.0,246.0,229.0
55,86,255,246,229,1.0,0.9647059,0.8980392,light,255.0,246.0,229.0,255.0,246.0,229.0
55,87,255,246,229,1.0,0.9647059,0.8980392,light,255.0,246.0,229.0,255.0,246.0,229.0
55,88,255,250,230,1.0,0.98039216,0.9019608,light,255.0,250.0,230.0,255.0,250.0,230.0
55,89,231,214,203,0.90588236,0.8392157,0.79607844,light,231.0,214.0,203.0,231.0,214.0,203.0
55,90,200,162,165,0.78431374,0.63529414,0.64705884,light,200.0,162.0,165.0,200.0,162.0,165.0
55,91,192,157,162,0.7529412,0.6156863,0.63529414,mid,192.0,157.0,162.0,192.0,157.0,162.0
55,92,163,136,149,0.6392157,0.53333336,0.58431375,mid,163.0,136.0,149.0,163.0,136.0,149.0
55,93,156,136,149,0.6117647,0.53333336,0.58431375,mid,156.0,136.0,149.0,156.0,136.0,149.0
55,94,132,130,135,0.5176471,0.50980395,0.5294118,mid,132.0,130.0,,132.0,130.0,200.29240348692403
55,95,142,142,145,0.5568628,0.5568628,0.5686275,mid,142.0,142.0,145.0,142.0,142.0,145.0
55,96,245,245,244,0.9607843,0.9607843,0.95686275,light,245.0,245.0,244.0,245.0,245.0,244.0
55,97,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,98,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,99,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,100,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,101,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,102,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,103,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,104,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,105,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,106,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,107,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,108,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,109,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,110,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,111,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,112,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,113,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,114,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,115,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,116,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,117,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,118,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,119,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,120,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,121,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,122,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,123,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,124,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,125,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,126,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
55,127,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,0,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,1,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,2,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,3,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,4,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,5,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,6,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,7,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,8,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,9,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,10,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,11,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,12,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,13,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,14,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,15,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,16,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,17,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,18,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,19,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,20,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,21,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,22,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,23,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,24,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,25,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,26,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,27,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,28,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,29,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,30,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,31,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,32,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,33,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,34,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,35,254,255,254,0.99607843,1.0,0.99607843,light,254.0,255.0,254.0,254.0,255.0,254.0
56,36,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,37,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,38,174,165,176,0.68235296,0.64705884,0.6901961,mid,174.0,165.0,176.0,174.0,165.0,176.0
56,39,109,89,115,0.42745098,0.34901962,0.4509804,mid,109.0,89.0,115.0,109.0,89.0,115.0
56,40,185,171,177,0.7254902,0.67058825,0.69411767,light,185.0,171.0,177.0,185.0,171.0,177.0
56,41,255,255,237,1.0,1.0,0.92941177,light,255.0,255.0,237.0,255.0,255.0,237.0
56,42,255,250,232,1.0,0.98039216,0.9098039,light,255.0,250.0,232.0,255.0,250.0,232.0
56,43,255,252,231,1.0,0.9882353,0.90588236,light,255.0,252.0,231.0,255.0,252.0,231.0
56,44,209,202,194,0.81960785,0.7921569,0.7607843,light,209.0,202.0,194.0,209.0,202.0,194.0
56,45,43,38,56,0.16862746,0.14901961,0.21960784,dark,43.0,38.0,56.0,43.0,38.0,56.0
56,46,65,57,69,0.25490198,0.22352941,0.27058825,dark,65.0,57.0,69.0,65.0,57.0,69.0
56,47,199,164,166,0.78039217,0.6431373,0.6509804,light,199.0,164.0,166.0,199.0,164.0,166.0
56,48,210,175,172,0.8235294,0.6862745,0.6745098,light,210.0,175.0,172.0,210.0,175.0,172.0
56,49,250,240,224,0.98039216,0.9411765,0.8784314,light,250.0,240.0,224.0,250.0,240.0,224.0
56,50,255,250,234,1.0,0.98039216,0.91764706,light,255.0,250.0,234.0,255.0,250.0,234.0
56,51,255,246,231,1.0,0.9647059,0.90588236,light,255.0,246.0,231.0,255.0,246.0,231.0
56,52,255,245,229,1.0,0.9607843,0.8980392,light,255.0,245.0,229.0,255.0,245.0,229.0
56,53,255,252,235,1.0,0.9882353,0.92156863,light,255.0,252.0,235.0,255.0,252.0,235.0
56,54,255,254,235,1.0,0.99607843,0.92156863,light,255.0,254.0,235.0,255.0,254.0,235.0
56,55,255,254,235,1.0,0.99607843,0.92156863,light,255.0,254.0,235.0,255.0,254.0,235.0
56,56,255,255,244,1.0,1.0,0.95686275,light,255.0,255.0,244.0,255.0,255.0,244.0
56,57,163,159,152,0.6392157,0.62352943,0.59607846,mid,163.0,159.0,152.0,163.0,159.0,152.0
56,58,0,0,11,0.0,0.0,0.043137256,dark,0.0,0.0,11.0,0.0,0.0,11.0
56,59,83,82,83,0.3254902,0.32156864,0.3254902,dark,83.0,82.0,83.0,83.0,82.0,83.0
56,60,255,255,243,1.0,1.0,0.9529412,light,255.0,255.0,243.0,255.0,255.0,243.0
56,61,255,255,237,1.0,1.0,0.92941177,light,255.0,255.0,237.0,255.0,255.0,237.0
56,62,255,255,239,1.0,1.0,0.9372549,light,255.0,255.0,239.0,255.0,255.0,239.0
56,63,244,237,223,0.95686275,0.92941177,0.8745098,light,244.0,237.0,223.0,244.0,237.0,223.0
56,64,37,34,42,0.14509805,0.13333334,0.16470589,dark,37.0,34.0,42.0,37.0,34.0,42.0
56,65,13,12,28,0.050980393,0.047058824,0.10980392,dark,13.0,12.0,28.0,13.0,12.0,28.0
56,66,16,16,30,0.0627451,0.0627451,0.11764706,dark,16.0,16.0,30.0,16.0,16.0,30.0
56,67,16,16,30,0.0627451,0.0627451,0.11764706,dark,16.0,16.0,30.0,16.0,16.0,30.0
56,68,15,16,30,0.05882353,0.0627451,0.11764706,dark,15.0,16.0,30.0,15.0,16.0,30.0
56,69,8,6,18,0.03137255,0.023529412,0.07058824,dark,8.0,6.0,18.0,8.0,6.0,18.0
56,70,164,159,154,0.6431373,0.62352943,0.6039216,mid,164.0,159.0,154.0,164.0,159.0,154.0
56,71,255,255,248,1.0,1.0,0.972549,light,255.0,255.0,248.0,255.0,255.0,248.0
56,72,255,252,234,1.0,0.9882353,0.91764706,light,255.0,252.0,234.0,255.0,252.0,234.0
56,73,255,246,229,1.0,0.9647059,0.8980392,light,255.0,246.0,,255.0,246.0,200.29240348692403
56,74,255,246,229,1.0,0.9647059,0.8980392,light,255.0,246.0,229.0,255.0,246.0,229.0
56,75,255,246,229,1.0,0.9647059,0.8980392,light,255.0,246.0,229.0,255.0,246.0,229.0
56,76,255,249,231,1.0,0.9764706,0.90588236,light,255.0,249.0,231.0,255.0,249.0,231.0
56,77,255,255,238,1.0,1.0,0.93333334,light,255.0,255.0,238.0,255.0,255.0,238.0
56,78,255,255,238,1.0,1.0,0.93333334,light,255.0,255.0,238.0,255.0,255.0,238.0
56,79,255,255,238,1.0,1.0,0.93333334,light,255.0,,238.0,255.0,198.02075412901215,238.0
56,80,255,255,238,1.0,1.0,0.93333334,light,255.0,255.0,238.0,255.0,255.0,238.0
56,81,255,254,235,1.0,0.99607843,0.92156863,light,255.0,254.0,235.0,255.0,254.0,235.0
56,82,255,255,236,1.0,1.0,0.9254902,light,255.0,255.0,236.0,255.0,255.0,236.0
56,83,255,248,231,1.0,0.972549,0.90588236,light,255.0,248.0,231.0,255.0,248.0,231.0
56,84,255,245,229,1.0,0.9607843,0.8980392,light,255.0,245.0,229.0,255.0,245.0,229.0
56,85,255,246,229,1.0,0.9647059,0.8980392,light,255.0,246.0,229.0,255.0,246.0,229.0
56,86,255,246,229,1.0,0.9647059,0.8980392,light,255.0,246.0,229.0,255.0,246.0,229.0
56,87,255,247,230,1.0,0.96862745,0.9019608,light,255.0,247.0,230.0,255.0,247.0,230.0
56,88,255,253,233,1.0,0.99215686,0.9137255,light,255.0,253.0,233.0,255.0,253.0,233.0
56,89,233,217,206,0.9137255,0.8509804,0.80784315,light,233.0,217.0,206.0,233.0,217.0,206.0
56,90,204,166,168,0.8,0.6509804,0.65882355,light,204.0,166.0,,204.0,166.0,200.29240348692403
56,91,184,152,160,0.72156864,0.59607846,0.627451,mid,184.0,152.0,160.0,184.0,152.0,160.0
56,92,132,114,137,0.5176471,0.44705883,0.5372549,mid,132.0,114.0,137.0,132.0,114.0,137.0
56,93,111,97,120,0.43529412,0.38039216,0.47058824,mid,111.0,97.0,120.0,111.0,97.0,120.0
56,94,15,13,26,0.05882353,0.050980393,0.101960786,dark,15.0,13.0,26.0,15.0,13.0,26.0
56,95,34,33,42,0.13333334,0.12941177,0.16470589,dark,34.0,33.0,42.0,34.0,33.0,42.0
56,96,235,235,236,0.92156863,0.92156863,0.9254902,light,235.0,235.0,236.0,235.0,235.0,236.0
56,97,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,98,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,99,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,100,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,101,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,102,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,103,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,104,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,105,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,106,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,107,255,255,255,1.0,1.0,1.0,light,255.0,255.0,,255.0,255.0,200.29240348692403
56,108,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,109,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,110,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
56,111,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
